geo.ar_association_key_name,geo.cached_slug,geo.coroner_system,geo.created_at,geo.id,geo.kind,geo.medical_examiner_system,geo.name,geo.postal_abbreviation,geo.updated_at,geo.system_types.medical_examiner_system,geo.system_types.coroner_system,cached_slug,coroner_system,created_at,id,kind,medical_examiner_system,name,postal_abbreviation,updated_at,year,annual_fiscal_budget,autopsies,autopsy_ratio,autopsy_standard_deviation,contract_cases,forensic_pathologists,population1,pt_provisional_forensic_pathologists,raw_autopsy_rate,accreditation,bc_forensic_pathologists,created_at1,fellows,id1,name1,pt_bc_forensic_pathologists,pt_uc_forensic_pathologists,uc_forensic_pathologists,updated_at1,website
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,lafayette-county--2,none,2011-05-04T12:22:21-04:00,12067,county,district,Lafayette County,FL,2011-05-04T12:25:31-04:00,2010,3162370,1074,NA,NA,0,4,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2004,1790010,1038,NA,NA,0,4,1166920,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2005,2097740,1118,NA,NA,0,4,1187240,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2006,2185040,1165,NA,NA,0,4,1213230,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2007,2450320,1252,NA,NA,0,4,1229350,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2008,3117800,1199,NA,NA,0,4,1239230,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2009,3109980,1197,NA,NA,0,4,1246330,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
27,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,district,none,suwannee-county,none,2011-05-04T12:22:22-04:00,12121,county,district,Suwannee County,FL,2011-05-04T12:25:32-04:00,2010,3162370,1074,NA,NA,0,4,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2004,3483620,874,0.544924,1.8,0,5,905802,0,14.9734,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2005,354e4,887,0.509088,1.73,0,5,934242,0,15.0773,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2006,3318780,921,0.524459,1.79,0,5,963596,0,15.2888,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2007,3318780,1002,0.683242,2.36,0,5,990790,0,17.1253,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2008,3318780,940,NA,NA,0,5,1013360,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2009,3452850,893,NA,NA,0,5,1033760,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
28,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,county,none,fulton-county--2,none,2011-05-04T12:22:23-04:00,13121,county,county,Fulton County,GA,2011-05-04T12:24:57-04:00,2010,3457460,909,NA,NA,0,5,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2004,636993,263,-0.0401908,-0.13,0,1,691986,2,9.457,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2005,668528,281,0.0269676,0.09,0,1,716436,2,9.7603,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2006,778551,209,-0.29999,-1.01,0,1,746975,2,6.9,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2007,817478,214,-0.215062,-0.66,0,1,772464,2,7.0511,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2008,858352,196,NA,NA,0,1,790519,2,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2009,901270,211,NA,NA,0,1,808167,2,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
29,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,county,none,gwinnett-county,none,2011-05-04T12:22:24-04:00,13135,county,county,Gwinnett County,GA,2011-05-04T12:24:57-04:00,2010,901270,196,NA,NA,0,1,0,2,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2004,0,NA,NA,NA,NA,NA,908922,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2005,0,NA,NA,NA,NA,NA,912418,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2006,0,NA,NA,NA,NA,NA,919179,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2007,2476880,686,-0.204712,-0.79,0,5,919964,0,8.9955,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2008,2476880,815,NA,NA,103,5,919137,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2009,2881960,789,NA,NA,133,5,920232,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
30,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,county,none,shelby-county--8,none,2011-05-04T12:23:11-04:00,47157,county,county,Shelby County,TN,2011-05-04T12:24:57-04:00,2010,0,906,NA,NA,181,5,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2004,10958700,4168,1.05527,3.52,78,NA,3670540,0,20.1786,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2005,11644900,3823,0.738067,2.63,21,NA,3732320,0,18.2132,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2006,14596500,4079,0.865431,3.1,27,12,3855800,0,19.6318,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2007,17879600,4474,0.87324,3.26,25,14,3909240,0,20.5944,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2008,19632e3,4233,NA,NA,30,16,3980600,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2009,22194700,4200,NA,NA,29,16,4070990,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
31,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,county,none,harris-county--2,none,2011-05-04T12:23:14-04:00,48201,county,county,Harris County,TX,2011-05-04T12:24:56-04:00,2010,20142400,4010,NA,NA,41,19,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2004,4472220,3424,NA,NA,1688,NA,2297440,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2005,4148850,3086,0.314426,1.04,1301,9,2316660,0,12.8104,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2006,4342230,2912,0.20376,0.67,1294,9,2353450,0,11.6211,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2007,4591350,3134,0.32518,1.08,1345,11,2381870,0,12.8993,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2008,4995070,2850,NA,NA,1380,11,2411920,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2009,5212210,3344,NA,NA,1369,11,2451730,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
32,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,county,none,dallas-county--5,none,2011-05-04T12:23:13-04:00,48113,county,county,Dallas County,TX,2011-05-04T12:24:56-04:00,2010,5488740,3351,NA,NA,1403,11,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2004,0,1042,NA,NA,0,NA,2353910,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2005,4655690,1128,NA,NA,0,NA,2415310,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2006,5120230,1069,NA,NA,0,NA,2503670,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2007,5480400,1131,NA,NA,0,NA,2583100,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2008,6205170,NA,NA,NA,0,NA,2653430,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2009,6582390,NA,NA,NA,0,NA,2720430,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
33,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,district,none,tarrant-county,none,2011-05-04T12:23:17-04:00,48439,county,district,Tarrant County,TX,2011-05-04T12:24:56-04:00,2010,6960540,NA,NA,NA,0,5,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2004,0,1300,-0.0654056,-0.24,241,5,1487460,0,10.1282,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2005,2979300,1247,-0.10843,-0.39,243,5,1511510,0,9.5184,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2006,3133380,1323,-0.0256922,-0.09,220,4,1550920,0,10.3452,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2007,3250820,1348,0.0866295,0.31,118,4,1588900,0,11.4835,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2008,3690210,1303,NA,NA,76,4,1621300,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2009,3972260,1221,NA,NA,71,5,1651450,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
34,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,county,none,bexar-county,none,2011-05-04T12:23:12-04:00,48029,county,county,Bexar County,TX,2011-05-04T12:24:56-04:00,2010,4041600,NA,NA,NA,NA,5,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
