GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AK3001,AK3002,AK3003,AK3004
"G3550115","1870","New Mexico Territory","355","Dona Ana","0115","Dona Ana",5862,1,0,1
"G3550155","1870","New Mexico Territory","355","Grant","0155","Grant",1134,9,0,0
"G3550195","1870","New Mexico Territory","355","Lincoln","0195","Lincoln",1789,14,0,0
"G3550255","1870","New Mexico Territory","355","Mora","0255","Mora",7986,18,0,52
"G3550315","1870","New Mexico Territory","355","Rio Arriba","0315","Rio Arriba",8976,2,0,316
"G3550395","1870","New Mexico Territory","355","San Miguel","0395","San Miguel",15924,17,0,117
"G3550415","1870","New Mexico Territory","355","Santa Anna","0415","Santa Anna",2534,24,0,41
"G3550435","1870","New Mexico Territory","355","Santa Fe","0435","Santa Fe",9585,38,0,76
"G3550475","1870","New Mexico Territory","355","Socorro","0475","Socorro",6537,19,0,47
"G3550495","1870","New Mexico Territory","355","Taos","0495","Taos",11792,3,0,284
"G3550555","1870","New Mexico Territory","355","Valencia","0555","Valencia",8841,10,0,242
"G3600010","1870","New York","360","Albany","0010","Albany",131957,1095,0,0
"G3600030","1870","New York","360","Allegany","0030","Allegany",40465,349,0,0
"G3600070","1870","New York","360","Broome","0070","Broome",43622,481,0,0
"G3600090","1870","New York","360","Cattaraugus","0090","Cattaraugus",43745,164,0,0
"G3600110","1870","New York","360","Cayuga","0110","Cayuga",58890,657,0,3
"G3600130","1870","New York","360","Chautauqua","0130","Chautauqua",59127,195,0,5
"G3600150","1870","New York","360","Chemung","0150","Chemung",34484,793,0,4
"G3600170","1870","New York","360","Chenango","0170","Chenango",40259,302,0,3
"G3600190","1870","New York","360","Clinton","0190","Clinton",47819,128,0,0
"G3600210","1870","New York","360","Columbia","0210","Columbia",45730,1312,1,1
"G3600230","1870","New York","360","Cortland","0230","Cortland",25115,58,0,0
"G3600250","1870","New York","360","Delaware","0250","Delaware",42740,232,0,0
"G3600270","1870","New York","360","Dutchess","0270","Dutchess",71926,2113,2,0
"G3600290","1870","New York","360","Erie","0290","Erie",177841,858,0,0
"G3600310","1870","New York","360","Essex","0310","Essex",28962,80,0,0
"G3600330","1870","New York","360","Franklin","0330","Franklin",30244,27,0,0
"G3600350","1870","New York","360","Fulton","0350","Fulton",26835,221,0,8
"G3600370","1870","New York","360","Genesee","0370","Genesee",31453,153,0,0
"G3600390","1870","New York","360","Greene","0390","Greene",31203,629,0,0
"G3600410","1870","New York","360","Hamilton","0410","Hamilton",2958,1,0,1
"G3600430","1870","New York","360","Herkimer","0430","Herkimer",39696,226,0,7
"G3600450","1870","New York","360","Jefferson","0450","Jefferson",65178,236,0,1
"G3600470","1870","New York","360","Kings","0470","Kings",414254,5653,7,7
"G3600490","1870","New York","360","Lewis","0490","Lewis",28642,54,0,3
"G3600510","1870","New York","360","Livingston","0510","Livingston",38094,215,0,0
"G3600530","1870","New York","360","Madison","0530","Madison",43124,313,0,85
"G3600550","1870","New York","360","Monroe","0550","Monroe",117263,605,0,0
"G3600570","1870","New York","360","Montgomery","0570","Montgomery",34102,351,0,4
"G3600610","1870","New York","360","New York","0610","New York",929199,13072,12,9
"G3600630","1870","New York","360","Niagara","0630","Niagara",49989,448,0,0
"G3600650","1870","New York","360","Oneida","0650","Oneida",109358,590,0,60
"G3600670","1870","New York","360","Onondaga","0670","Onondaga",103475,707,0,1
"G3600690","1870","New York","360","Ontario","0690","Ontario",44578,530,0,0
"G3600710","1870","New York","360","Orange","0710","Orange",78370,2524,0,8
"G3600730","1870","New York","360","Orleans","0730","Orleans",27517,172,0,0
"G3600750","1870","New York","360","Oswego","0750","Oswego",77633,306,0,2
"G3600770","1870","New York","360","Otsego","0770","Otsego",48732,229,0,6
"G3600790","1870","New York","360","Putnam","0790","Putnam",15300,120,0,0
"G3600810","1870","New York","360","Queens","0810","Queens",70007,3791,1,4
"G3600830","1870","New York","360","Rensselaer","0830","Rensselaer",98765,783,0,1
"G3600850","1870","New York","360","Richmond","0850","Richmond",32242,787,0,0
"G3600870","1870","New York","360","Rockland","0870","Rockland",24484,728,0,1
"G3600890","1870","New York","360","St Lawrence","0890","St Lawrence",84746,72,0,8
"G3600910","1870","New York","360","Saratoga","0910","Saratoga",50839,683,0,7
"G3600930","1870","New York","360","Schenectady","0930","Schenectady",21179,168,0,0
"G3600950","1870","New York","360","Schoharie","0950","Schoharie",32914,426,0,0
"G3600970","1870","New York","360","Schuyler","0970","Schuyler",18803,186,0,0
"G3600990","1870","New York","360","Seneca","0990","Seneca",27584,239,0,0
"G3601010","1870","New York","360","Steuben","1010","Steuben",67330,383,0,4
"G3601030","1870","New York","360","Suffolk","1030","Suffolk",44956,1806,0,162
"G3601050","1870","New York","360","Sullivan","1050","Sullivan",34451,99,0,0
"G3601070","1870","New York","360","Tioga","1070","Tioga",30206,359,0,7
"G3601090","1870","New York","360","Tompkins","1090","Tompkins",32777,401,0,0
"G3601110","1870","New York","360","Ulster","1110","Ulster",82638,1433,1,3
"G3601130","1870","New York","360","Warren","1130","Warren",22528,54,0,10
"G3601150","1870","New York","360","Washington","1150","Washington",49186,379,0,3
"G3601170","1870","New York","360","Wayne","1170","Wayne",47355,344,0,11
"G3601190","1870","New York","360","Westchester","1190","Westchester",128830,2513,5,0
"G3601210","1870","New York","360","Wyoming","1210","Wyoming",29082,82,0,0
"G3601230","1870","New York","360","Yates","1230","Yates",19429,166,0,0
"G3700010","1870","North Carolina","370","Alamance","0010","Alamance",8234,3640,0,0
"G3700030","1870","North Carolina","370","Alexander","0030","Alexander",6034,834,0,0
"G3700050","1870","North Carolina","370","Alleghany","0050","Alleghany",3401,290,0,0
"G3700070","1870","North Carolina","370","Anson","0070","Anson",6350,6078,0,0
"G3700090","1870","North Carolina","370","Ashe","0090","Ashe",8991,582,0,0
"G3700130","1870","North Carolina","370","Beaufort","0130","Beaufort",8379,4632,0,0
"G3700150","1870","North Carolina","370","Bertie","0150","Bertie",5513,7437,0,0
"G3700170","1870","North Carolina","370","Bladen","0170","Bladen",6729,6102,0,0
"G3700190","1870","North Carolina","370","Brunswick","0190","Brunswick",4448,3306,0,0
"G3700210","1870","North Carolina","370","Buncombe","0210","Buncombe",13109,2303,0,0
"G3700230","1870","North Carolina","370","Burke","0230","Burke",7463,2314,0,0
"G3700250","1870","North Carolina","370","Cabarrus","0250","Cabarrus",8025,3929,0,0
"G3700270","1870","North Carolina","370","Caldwell","0270","Caldwell",7096,1380,0,0
"G3700290","1870","North Carolina","370","Camden","0290","Camden",3239,2121,0,1
"G3700310","1870","North Carolina","370","Carteret","0310","Carteret",6285,2725,0,0
"G3700330","1870","North Carolina","370","Caswell","0330","Caswell",6587,9494,0,0
"G3700350","1870","North Carolina","370","Catawba","0350","Catawba",9281,1703,0,0
"G3700370","1870","North Carolina","370","Chatham","0370","Chatham",12893,6830,0,0
"G3700390","1870","North Carolina","370","Cherokee","0390","Cherokee",7296,301,0,483
"G3700410","1870","North Carolina","370","Chowan","0410","Chowan",3081,3369,0,0
"G3700430","1870","North Carolina","370","Clay","0430","Clay",2319,142,0,0
"G3700450","1870","North Carolina","370","Cleveland","0450","Cleveland",10633,2063,0,0
"G3700470","1870","North Carolina","370","Columbus","0470","Columbus",5526,2948,0,0
"G3700490","1870","North Carolina","370","Craven","0490","Craven",8400,12116,0,0
"G3700510","1870","North Carolina","370","Cumberland","0510","Cumberland",9520,7515,0,0
"G3700530","1870","North Carolina","370","Currituck","0530","Currituck",3991,1140,0,0
"G3700550","1870","North Carolina","370","Dare","0550","Dare",2401,377,0,0
"G3700570","1870","North Carolina","370","Davidson","0570","Davidson",13868,3546,0,0
"G3700590","1870","North Carolina","370","Davie","0590","Davie",6527,3093,0,0
"G3700610","1870","North Carolina","370","Duplin","0610","Duplin",8776,6766,0,0
"G3700650","1870","North Carolina","370","Edgecombe","0650","Edgecombe",7858,15112,0,0
"G3700670","1870","North Carolina","370","Forsyth","0670","Forsyth",10716,2334,0,0
"G3700690","1870","North Carolina","370","Franklin","0690","Franklin",6633,7501,0,0
"G3700710","1870","North Carolina","370","Gaston","0710","Gaston",8430,4172,0,0
"G3700730","1870","North Carolina","370","Gates","0730","Gates",4517,3207,0,0
"G3700770","1870","North Carolina","370","Granville","0770","Granville",11476,13355,0,0
"G3700790","1870","North Carolina","370","Greene","0790","Greene",4166,4521,0,0
"G3700810","1870","North Carolina","370","Guilford","0810","Guilford",15656,6080,0,0
"G3700830","1870","North Carolina","370","Halifax","0830","Halifax",6418,13990,0,0
"G3700850","1870","North Carolina","370","Harnett","0850","Harnett",5857,3038,0,0
"G3700870","1870","North Carolina","370","Haywood","0870","Haywood",7406,515,0,0
"G3700890","1870","North Carolina","370","Henderson","0890","Henderson",6498,1208,0,0
"G3700910","1870","North Carolina","370","Hertford","0910","Hertford",4321,4952,0,0
"G3700950","1870","North Carolina","370","Hyde","0950","Hyde",4067,2378,0,0
"G3700970","1870","North Carolina","370","Iredell","0970","Iredell",12288,4643,0,0
"G3700990","1870","North Carolina","370","Jackson","0990","Jackson",5698,274,0,711
"G3701010","1870","North Carolina","370","Johnston","1010","Johnston",11703,5194,0,0
"G3701030","1870","North Carolina","370","Jones","1030","Jones",2346,2656,0,0
"G3701070","1870","North Carolina","370","Lenoir","1070","Lenoir",4902,5532,0,0
"G3701090","1870","North Carolina","370","Lincoln","1090","Lincoln",6814,2759,0,0
"G3701110","1870","North Carolina","370","McDowell","1110","Mcdowell",5820,1772,0,0
"G3701130","1870","North Carolina","370","Macon","1130","Macon",6173,403,0,39
"G3701150","1870","North Carolina","370","Madison","1150","Madison",7858,334,0,0
"G3701170","1870","North Carolina","370","Martin","1170","Martin",5064,4583,0,0
"G3701190","1870","North Carolina","370","Mecklenburg","1190","Mecklenburg",13578,10721,0,0
"G3701210","1870","North Carolina","370","Mitchell","1210","Mitchell",4492,213,0,0
"G3701230","1870","North Carolina","370","Montgomery","1230","Montgomery",5359,2128,0,0
"G3701250","1870","North Carolina","370","Moore","1250","Moore",9021,3019,0,0
"G3701270","1870","North Carolina","370","Nash","1270","Nash",6356,4721,0,0
"G3701290","1870","North Carolina","370","New Hanover","1290","New Hanover",11779,16199,0,0
"G3701310","1870","North Carolina","370","Northampton","1310","Northampton",6239,8510,0,0
"G3701330","1870","North Carolina","370","Onslow","1330","Onslow",5173,2396,0,0
"G3701350","1870","North Carolina","370","Orange","1350","Orange",11087,6420,0,0
"G3701390","1870","North Carolina","370","Pasquotank","1390","Pasquotank",4180,3951,0,0
"G3701430","1870","North Carolina","370","Perquimans","1430","Perquimans",3947,3998,0,0
"G3701450","1870","North Carolina","370","Person","1450","Person",6066,5104,0,0
"G3701470","1870","North Carolina","370","Pitt","1470","Pitt",8862,8414,0,0
"G3701490","1870","North Carolina","370","Polk","1490","Polk",3341,978,0,0
"G3701510","1870","North Carolina","370","Randolph","1510","Randolph",14945,2606,0,0
"G3701530","1870","North Carolina","370","Richmond","1530","Richmond",6284,6598,0,0
"G3701550","1870","North Carolina","370","Robeson","1550","Robeson",8892,7370,0,0
"G3701570","1870","North Carolina","370","Rockingham","1570","Rockingham",9493,6215,0,0
"G3701590","1870","North Carolina","370","Rowan","1590","Rowan",11503,5307,0,0
"G3701610","1870","North Carolina","370","Rutherford","1610","Rutherford",10479,2642,0,0
"G3701630","1870","North Carolina","370","Sampson","1630","Sampson",9953,6483,0,0
"G3701670","1870","North Carolina","370","Stanly","1670","Stanly",7026,1289,0,0
"G3701690","1870","North Carolina","370","Stokes","1690","Stokes",8600,2608,0,0
"G3701710","1870","North Carolina","370","Surry","1710","Surry",9692,1560,0,0
"G3701750","1870","North Carolina","370","Transylvania","1750","Transylvania",3227,309,0,0
"G3701770","1870","North Carolina","370","Tyrrell","1770","Tyrrell",2871,1302,0,0
"G3701790","1870","North Carolina","370","Union","1790","Union",9523,2694,0,0
"G3701830","1870","North Carolina","370","Wake","1830","Wake",19426,16184,0,7
"G3701850","1870","North Carolina","370","Warren","1850","Warren",5276,12492,0,0
"G3701870","1870","North Carolina","370","Washington","1870","Washington",3739,2777,0,0
"G3701890","1870","North Carolina","370","Watauga","1890","Watauga",5061,226,0,0
"G3701910","1870","North Carolina","370","Wayne","1910","Wayne",10004,8140,0,0
"G3701930","1870","North Carolina","370","Wilkes","1930","Wilkes",13877,1662,0,0
"G3701950","1870","North Carolina","370","Wilson","1950","Wilson",7185,5073,0,0
"G3701970","1870","North Carolina","370","Yadkin","1970","Yadkin",9253,1444,0,0
"G3701990","1870","North Carolina","370","Yancey","1990","Yancey",5601,308,0,0
"G3900010","1870","Ohio","390","Adams","0010","Adams",20377,373,0,0
"G3900030","1870","Ohio","390","Allen","0030","Allen",23410,213,0,0
"G3900050","1870","Ohio","390","Ashland","0050","Ashland",21907,26,0,0
"G3900070","1870","Ohio","390","Ashtabula","0070","Ashtabula",32365,151,0,1
"G3900090","1870","Ohio","390","Athens","0090","Athens",22995,773,0,0
"G3900110","1870","Ohio","390","Auglaize","0110","Auglaize",19979,61,0,1
"G3900130","1870","Ohio","390","Belmont","0130","Belmont",38406,1307,0,1
"G3900150","1870","Ohio","390","Brown","0150","Brown",28735,2067,0,0
"G3900170","1870","Ohio","390","Butler","0170","Butler",38921,988,0,3
"G3900190","1870","Ohio","390","Carroll","0190","Carroll",14433,58,0,0
"G3900210","1870","Ohio","390","Champaign","0210","Champaign",23078,1110,0,0
"G3900230","1870","Ohio","390","Clark","0230","Clark",30014,2056,0,0
"G3900250","1870","Ohio","390","Clermont","0250","Clermont",32638,1629,0,1
"G3900270","1870","Ohio","390","Clinton","0270","Clinton",20769,1145,0,0
"G3900290","1870","Ohio","390","Columbiana","0290","Columbiana",37814,485,0,0
"G3900310","1870","Ohio","390","Coshocton","0310","Coshocton",23567,33,0,0
"G3900330","1870","Ohio","390","Crawford","0330","Crawford",25454,101,0,1
"G3900350","1870","Ohio","390","Cuyahoga","0350","Cuyahoga",130564,1445,0,1
"G3900370","1870","Ohio","390","Darke","0370","Darke",31717,561,0,0
"G3900390","1870","Ohio","390","Defiance","0390","Defiance",15608,111,0,0
"G3900410","1870","Ohio","390","Delaware","0410","Delaware",24618,557,0,0
"G3900430","1870","Ohio","390","Erie","0430","Erie",27845,342,0,1
"G3900450","1870","Ohio","390","Fairfield","0450","Fairfield",30824,314,0,0
"G3900470","1870","Ohio","390","Fayette","0470","Fayette",16095,1074,0,1
"G3900490","1870","Ohio","390","Franklin","0490","Franklin",60251,2768,0,0
"G3900510","1870","Ohio","390","Fulton","0510","Fulton",17766,23,0,0
"G3900530","1870","Ohio","390","Gallia","0530","Gallia",22743,2802,0,0
"G3900550","1870","Ohio","390","Geauga","0550","Geauga",14169,21,0,0
"G3900570","1870","Ohio","390","Greene","0570","Greene",24199,3815,0,24
"G3900590","1870","Ohio","390","Guernsey","0590","Guernsey",23493,345,0,0
"G3900610","1870","Ohio","390","Hamilton","0610","Hamilton",252934,7432,0,4
"G3900630","1870","Ohio","390","Hancock","0630","Hancock",23730,117,0,0
"G3900650","1870","Ohio","390","Hardin","0650","Hardin",18440,274,0,0
"G3900670","1870","Ohio","390","Harrison","0670","Harrison",18197,485,0,0
"G3900690","1870","Ohio","390","Henry","0690","Henry",14017,11,0,0
"G3900710","1870","Ohio","390","Highland","0710","Highland",27449,1684,0,0
"G3900730","1870","Ohio","390","Hocking","0730","Hocking",17783,142,0,0
"G3900750","1870","Ohio","390","Holmes","0750","Holmes",18173,4,0,0
"G3900770","1870","Ohio","390","Huron","0770","Huron",28332,200,0,0
"G3900790","1870","Ohio","390","Jackson","0790","Jackson",20970,789,0,0
"G3900810","1870","Ohio","390","Jefferson","0810","Jefferson",28183,1005,0,0
"G3900830","1870","Ohio","390","Knox","0830","Knox",26144,186,0,3
"G3900850","1870","Ohio","390","Lake","0850","Lake",15835,100,0,0
"G3900870","1870","Ohio","390","Lawrence","0870","Lawrence",30120,1241,1,18
"G3900890","1870","Ohio","390","Licking","0890","Licking",35513,243,0,0
"G3900910","1870","Ohio","390","Logan","0910","Logan",22066,962,0,0
"G3900930","1870","Ohio","390","Lorain","0930","Lorain",29196,1106,0,6
"G3900950","1870","Ohio","390","Lucas","0950","Lucas",45944,776,0,2
"G3900970","1870","Ohio","390","Madison","0970","Madison",14928,705,0,0
"G3900990","1870","Ohio","390","Mahoning","0990","Mahoning",30744,257,0,0
"G3901010","1870","Ohio","390","Marion","1010","Marion",16087,97,0,0
"G3901030","1870","Ohio","390","Medina","1030","Medina",20042,50,0,0
"G3901050","1870","Ohio","390","Meigs","1050","Meigs",29841,1624,0,0
"G3901070","1870","Ohio","390","Mercer","1070","Mercer",16810,444,0,0
"G3901090","1870","Ohio","390","Miami","1090","Miami",31691,1049,0,0
"G3901110","1870","Ohio","390","Monroe","1110","Monroe",25676,103,0,0
"G3901130","1870","Ohio","390","Montgomery","1130","Montgomery",63197,809,0,0
"G3901150","1870","Ohio","390","Morgan","1150","Morgan",20127,236,0,0
"G3901170","1870","Ohio","390","Morrow","1170","Morrow",18440,143,0,0
"G3901190","1870","Ohio","390","Muskingum","1190","Muskingum",43719,1166,0,1
"G3901210","1870","Ohio","390","Noble","1210","Noble",19864,85,0,0
"G3901230","1870","Ohio","390","Ottawa","1230","Ottawa",13272,92,0,0
"G3901250","1870","Ohio","390","Paulding","1250","Paulding",8069,475,0,0
"G3901270","1870","Ohio","390","Perry","1270","Perry",18366,80,0,7
"G3901290","1870","Ohio","390","Pickaway","1290","Pickaway",23795,1080,0,0
"G3901310","1870","Ohio","390","Pike","1310","Pike",14304,1142,0,1
"G3901330","1870","Ohio","390","Portage","1330","Portage",24479,105,0,0
"G3901350","1870","Ohio","390","Preble","1350","Preble",21390,419,0,0
"G3901370","1870","Ohio","390","Putnam","1370","Putnam",17008,73,0,0
"G3901390","1870","Ohio","390","Richland","1390","Richland",32372,144,0,0
"G3901410","1870","Ohio","390","Ross","1410","Ross",33862,3230,0,5
"G3901430","1870","Ohio","390","Sandusky","1430","Sandusky",25360,143,0,0
"G3901450","1870","Ohio","390","Scioto","1450","Scioto",28289,1013,0,0
"G3901470","1870","Ohio","390","Seneca","1470","Seneca",30668,159,0,0
"G3901490","1870","Ohio","390","Shelby","1490","Shelby",20142,600,0,6
"G3901510","1870","Ohio","390","Stark","1510","Stark",52190,318,0,0
"G3901530","1870","Ohio","390","Summit","1530","Summit",34373,299,0,2
"G3901550","1870","Ohio","390","Trumbull","1550","Trumbull",38425,233,0,1
"G3901570","1870","Ohio","390","Tuscarawas","1570","Tuscarawas",33724,116,0,0
"G3901590","1870","Ohio","390","Union","1590","Union",18387,343,0,0
"G3901610","1870","Ohio","390","Van Wert","1610","Van Wert",15619,204,0,0
"G3901630","1870","Ohio","390","Vinton","1630","Vinton",14819,208,0,0
"G3901650","1870","Ohio","390","Warren","1650","Warren",25511,1178,0,0
"G3901670","1870","Ohio","390","Washington","1670","Washington",39551,1058,0,0
"G3901690","1870","Ohio","390","Wayne","1690","Wayne",35061,55,0,0
"G3901710","1870","Ohio","390","Williams","1710","Williams",20949,42,0,0
"G3901730","1870","Ohio","390","Wood","1730","Wood",24553,43,0,0
"G3901750","1870","Ohio","390","Wyandot","1750","Wyandot",18462,82,0,9
"G4100010","1870","Oregon","410","Baker","0010","Baker",2121,1,680,2
"G4100030","1870","Oregon","410","Benton","0030","Benton",4569,10,0,5
"G4100050","1870","Oregon","410","Clackamas","0050","Clackamas",5914,23,50,6
"G4100070","1870","Oregon","410","Clatsop","0070","Clatsop",1221,8,13,13
"G4100090","1870","Oregon","410","Columbia","0090","Columbia",860,0,0,3
"G4100110","1870","Oregon","410","Coos","0110","Coos",1619,0,13,12
"G4100150","1870","Oregon","410","Curry","0150","Curry",481,3,12,8
"G4100190","1870","Oregon","410","Douglas","0190","Douglas",5926,4,76,60
"G4100230","1870","Oregon","410","Grant","0230","Grant",1304,5,940,2
"G4100290","1870","Oregon","410","Jackson","0290","Jackson",4064,28,634,52
"G4100330","1870","Oregon","410","Josephine","0330","Josephine",955,0,223,26
"G4100390","1870","Oregon","410","Lane","0390","Lane",6417,0,7,2
"G4100430","1870","Oregon","410","Linn","0430","Linn",8708,7,2,0
"G4100470","1870","Oregon","410","Marion","0470","Marion",9854,62,27,22
"G4100510","1870","Oregon","410","Multnomah","0510","Multnomah",10806,163,508,33
"G4100530","1870","Oregon","410","Polk","0530","Polk",4693,6,2,0
"G4100570","1870","Oregon","410","Tillamook","0570","Tillamook",391,0,0,17
"G4100590","1870","Oregon","410","Umatilla","0590","Umatilla",2840,2,70,4
"G4100610","1870","Oregon","410","Union","0610","Union",2505,1,45,1
"G4100650","1870","Oregon","410","Wasco","0650","Wasco",2452,21,27,9
"G4100670","1870","Oregon","410","Washington","0670","Washington",4222,0,0,39
"G4100710","1870","Oregon","410","Yamhill","0710","Yamhill",5007,2,1,2
"G4200010","1870","Pennsylvania","420","Adams","0010","Adams",29750,565,0,0
"G4200030","1870","Pennsylvania","420","Allegheny","0030","Allegheny",257743,4459,0,2
"G4200050","1870","Pennsylvania","420","Armstrong","0050","Armstrong",43202,179,0,1
"G4200070","1870","Pennsylvania","420","Beaver","0070","Beaver",35818,330,0,0
"G4200090","1870","Pennsylvania","420","Bedford","0090","Bedford",29150,485,0,0
"G4200110","1870","Pennsylvania","420","Berks","0110","Berks",106269,424,0,8
"G4200130","1870","Pennsylvania","420","Blair","0130","Blair",37665,386,0,0
"G4200150","1870","Pennsylvania","420","Bradford","0150","Bradford",52715,489,0,0
"G4200170","1870","Pennsylvania","420","Bucks","0170","Bucks",62532,1803,0,1
"G4200190","1870","Pennsylvania","420","Butler","0190","Butler",36468,42,0,0
"G4200210","1870","Pennsylvania","420","Cambria","0210","Cambria",36471,98,0,0
"G4200230","1870","Pennsylvania","420","Cameron","0230","Cameron",4261,12,0,0
"G4200250","1870","Pennsylvania","420","Carbon","0250","Carbon",28079,65,0,0
"G4200270","1870","Pennsylvania","420","Centre","0270","Centre",34152,266,0,0
"G4200290","1870","Pennsylvania","420","Chester","0290","Chester",71569,6233,0,3
"G4200310","1870","Pennsylvania","420","Clarion","0310","Clarion",26511,26,0,0
"G4200330","1870","Pennsylvania","420","Clearfield","0330","Clearfield",25606,135,0,0
"G4200350","1870","Pennsylvania","420","Clinton","0350","Clinton",23016,195,0,0
"G4200370","1870","Pennsylvania","420","Columbia","0370","Columbia",28622,144,0,0
"G4200390","1870","Pennsylvania","420","Crawford","0390","Crawford",63350,481,0,1
"G4200410","1870","Pennsylvania","420","Cumberland","0410","Cumberland",41895,2015,0,2
"G4200430","1870","Pennsylvania","420","Dauphin","0430","Dauphin",57768,2972,0,0
"G4200450","1870","Pennsylvania","420","Delaware","0450","Delaware",36659,2744,0,0
"G4200470","1870","Pennsylvania","420","Elk","0470","Elk",8424,64,0,0
"G4200490","1870","Pennsylvania","420","Erie","0490","Erie",65584,389,0,0
"G4200510","1870","Pennsylvania","420","Fayette","0510","Fayette",41780,1503,1,0
"G4200530","1870","Pennsylvania","420","Forest","0530","Forest",4003,7,0,0
"G4200550","1870","Pennsylvania","420","Franklin","0550","Franklin",42903,2462,0,0
"G4200570","1870","Pennsylvania","420","Fulton","0570","Fulton",9209,151,0,0
"G4200590","1870","Pennsylvania","420","Greene","0590","Greene",25374,513,0,0
"G4200610","1870","Pennsylvania","420","Huntingdon","0610","Huntingdon",30952,299,0,0
"G4200630","1870","Pennsylvania","420","Indiana","0630","Indiana",35952,186,0,0
"G4200650","1870","Pennsylvania","420","Jefferson","0650","Jefferson",21588,68,0,0
"G4200670","1870","Pennsylvania","420","Juniata","0670","Juniata",17164,226,0,0
"G4200710","1870","Pennsylvania","420","Lancaster","0710","Lancaster",118479,2861,0,0
"G4200730","1870","Pennsylvania","420","Lawrence","0730","Lawrence",27181,117,0,0
"G4200750","1870","Pennsylvania","420","Lebanon","0750","Lebanon",34022,74,0,0
"G4200770","1870","Pennsylvania","420","Lehigh","0770","Lehigh",56756,40,0,0
"G4200790","1870","Pennsylvania","420","Luzerne","0790","Luzerne",160149,766,0,0
"G4200810","1870","Pennsylvania","420","Lycoming","0810","Lycoming",46775,851,0,0
"G4200830","1870","Pennsylvania","420","McKean","0830","Mckean",8801,24,0,0
"G4200850","1870","Pennsylvania","420","Mercer","0850","Mercer",49700,277,0,0
"G4200870","1870","Pennsylvania","420","Mifflin","0870","Mifflin",17285,223,0,0
"G4200890","1870","Pennsylvania","420","Monroe","0890","Monroe",18157,205,0,0
"G4200910","1870","Pennsylvania","420","Montgomery","0910","Montgomery",80375,1237,0,0
"G4200930","1870","Pennsylvania","420","Montour","0930","Montour",15265,79,0,0
"G4200950","1870","Pennsylvania","420","Northampton","0950","Northampton",61245,186,0,1
"G4200970","1870","Pennsylvania","420","Northumberland","0970","Northumberland",41311,133,0,0
"G4200990","1870","Pennsylvania","420","Perry","0990","Perry",25307,140,0,0
"G4201010","1870","Pennsylvania","420","Philadelphia","1010","Philadelphia",651854,22147,13,8
"G4201030","1870","Pennsylvania","420","Pike","1030","Pike",8323,113,0,0
"G4201050","1870","Pennsylvania","420","Potter","1050","Potter",11243,22,0,0
"G4201070","1870","Pennsylvania","420","Schuylkill","1070","Schuylkill",116044,384,0,0
"G4201090","1870","Pennsylvania","420","Snyder","1090","Snyder",15573,33,0,0
"G4201110","1870","Pennsylvania","420","Somerset","1110","Somerset",28181,45,0,0
"G4201130","1870","Pennsylvania","420","Sullivan","1130","Sullivan",6186,5,0,0
"G4201150","1870","Pennsylvania","420","Susquehanna","1150","Susquehanna",37274,249,0,0
"G4201170","1870","Pennsylvania","420","Tioga","1170","Tioga",35003,94,0,0
"G4201190","1870","Pennsylvania","420","Union","1190","Union",15403,162,0,0
"G4201210","1870","Pennsylvania","420","Venango","1210","Venango",47492,433,0,0
"G4201230","1870","Pennsylvania","420","Warren","1230","Warren",23787,104,0,6
"G4201250","1870","Pennsylvania","420","Washington","1250","Washington",46452,2031,0,0
"G4201270","1870","Pennsylvania","420","Wayne","1270","Wayne",33147,41,0,0
"G4201290","1870","Pennsylvania","420","Westmoreland","1290","Westmoreland",58160,559,0,0
"G4201310","1870","Pennsylvania","420","Wyoming","1310","Wyoming",14575,10,0,0
"G4201330","1870","Pennsylvania","420","York","1330","York",74900,1233,0,1
"G4400010","1870","Rhode Island","440","Bristol","0010","Bristol",9233,187,0,1
"G4400030","1870","Rhode Island","440","Kent","0030","Kent",18257,337,0,1
"G4400050","1870","Rhode Island","440","Newport","0050","Newport",19115,931,0,4
"G4400070","1870","Rhode Island","440","Providence","0070","Providence",146246,2911,0,33
"G4400090","1870","Rhode Island","440","Washington","0090","Washington",19368,614,0,115
"G4500010","1870","South Carolina","450","Abbeville","0010","Abbeville",10916,20213,0,0
"G4500070","1870","South Carolina","450","Anderson","0070","Anderson",14456,9593,0,0
"G4500110","1870","South Carolina","450","Barnwell","0110","Barnwell",13578,22146,0,0
"G4500130","1870","South Carolina","450","Beaufort","0130","Beaufort",5309,29050,0,0
"G4500190","1870","South Carolina","450","Charleston","0190","Charleston",28204,60603,0,56
"G4500230","1870","South Carolina","450","Chester","0230","Chester",6290,12513,0,2
"G4500250","1870","South Carolina","450","Chesterfield","0250","Chesterfield",6275,4309,0,0
"G4500270","1870","South Carolina","450","Clarendon","0270","Clarendon",4660,9366,0,12
"G4500290","1870","South Carolina","450","Colleton","0290","Colleton",8909,16492,0,9
"G4500310","1870","South Carolina","450","Darlington","0310","Darlington",10097,16146,0,0
"G4500370","1870","South Carolina","450","Edgefield","0370","Edgefield",17040,25417,0,29
"G4500390","1870","South Carolina","450","Fairfield","0390","Fairfield",5787,14101,0,0
"G4500430","1870","South Carolina","450","Georgetown","0430","Georgetown",2773,13388,0,0
"G4500450","1870","South Carolina","450","Greenville","0450","Greenville",15121,7141,0,0
